datetime,Won/kwh,temperature,natural gas Price,coal Price,WTI Price,Elc Demand
2022-08-30 1:00,162.28,19.6,9.042,414.55,91.64,70.33
2022-08-30 2:00,139.61,19.7,9.042,414.55,91.64,67.48
2022-08-30 3:00,134.84,19.7,9.042,414.55,91.64,64.34
2022-08-30 4:00,139.27,19.7,9.042,414.55,91.64,62.3
2022-08-30 5:00,141.14,19.7,9.042,414.55,91.64,59
2022-08-30 6:00,174.38,19.7,9.042,414.55,91.64,56.64
2022-08-30 7:00,203.42,19.7,9.042,414.55,91.64,55.07
2022-08-30 8:00,210.75,19.8,9.042,414.55,91.64,54.39
2022-08-30 9:00,213.23,19.7,9.042,414.55,91.64,54.9
2022-08-30 10:00,213.55,19.7,9.042,414.55,91.64,55.58
2022-08-30 11:00,213.48,19.6,9.042,414.55,91.64,58.65
2022-08-30 12:00,211.05,19.9,9.042,414.55,91.64,62.99
2022-08-30 13:00,214.07,20.3,9.042,414.55,91.64,70.32
2022-08-30 14:00,214.07,21.5,9.042,414.55,91.64,73.49
2022-08-30 15:00,214.06,23.1,9.042,414.55,91.64,74.69
2022-08-30 16:00,214.06,23.5,9.042,414.55,91.64,74.4
2022-08-30 17:00,213.48,23.2,9.042,414.55,91.64,72.02
2022-08-30 18:00,213.39,23.6,9.042,414.55,91.64,74.79
2022-08-30 19:00,211.05,23.6,9.042,414.55,91.64,74.88
2022-08-30 20:00,208.03,23.7,9.042,414.55,91.64,74.6
2022-08-30 21:00,206.44,24.8,9.042,414.55,91.64,74.68
2022-08-30 22:00,204.42,24.8,9.042,414.55,91.64,73.23
2022-08-30 23:00,201.23,23.5,9.042,414.55,91.64,72.61
2022-08-31 0:00,166.92,22.4,9.127,425,89.55,71.8
2022-08-31 1:00,165.41,21.7,9.127,425,89.55,69.32
2022-08-31 2:00,139.35,21.1,9.127,425,89.55,66.47
2022-08-31 3:00,139.51,20.8,9.127,425,89.55,63.63
2022-08-31 4:00,139.35,20.3,9.127,425,89.55,61.97
2022-08-31 5:00,139.35,20,9.127,425,89.55,57.64
2022-08-31 6:00,159.96,19.6,9.127,425,89.55,55.38
2022-08-31 7:00,193.06,19.3,9.127,425,89.55,54
2022-08-31 8:00,209.48,19,9.127,425,89.55,53.62
2022-08-31 9:00,209.22,18.8,9.127,425,89.55,53.53
2022-08-31 10:00,209.09,18.5,9.127,425,89.55,54.01
2022-08-31 11:00,208.87,18.4,9.127,425,89.55,56.68
2022-08-31 12:00,208.87,19.9,9.127,425,89.55,61.32
2022-08-31 13:00,212.42,21.7,9.127,425,89.55,66.94
2022-08-31 14:00,214.38,23.4,9.127,425,89.55,69.71
