datetime,level_0,GBP/mWh,temperature,natural gas Price,ed
2022-01-21 5:00,483,165.43,-7.2,3.802,637.6
2022-01-21 6:00,484,170.88,-7.8,3.802,636.7
2022-01-21 7:00,485,164.6,-8.1,3.802,658.1
2022-01-21 8:00,486,135.55,-8.3,3.802,691.1
2022-01-21 9:00,487,165.97,-8.6,3.802,734.3
2022-01-21 10:00,488,196.61,-7.2,3.802,754.4
2022-01-21 11:00,489,173.63,-3.8,3.802,685.7
2022-01-21 12:00,490,174.83,-1.4,3.802,645.4
2022-01-21 13:00,491,172.26,-0.1,3.802,624.6
2022-01-21 14:00,492,164.9,1.6,3.802,589.5
2022-01-21 15:00,493,158.46,3.4,3.802,600.4
2022-01-21 16:00,494,174.43,4.1,3.802,624
2022-01-21 17:00,495,171.87,4.1,3.802,680.6
2022-01-21 18:00,496,171.7,3.5,3.802,705.2
2022-01-21 19:00,497,173.63,1.7,3.802,739.6
2022-01-21 20:00,498,178.55,0.2,3.802,758.8
2022-01-21 21:00,499,160.42,-0.8,3.802,754.6
2022-01-21 22:00,500,152.82,-1.8,3.802,733.7
2022-01-21 23:00,501,170.08,-2.1,3.802,704.6
2022-01-21 0:00,502,173.49,-2.7,3.999,687.8
2022-01-22 1:00,503,173.47,-3.1,3.999,676.2
2022-01-22 2:00,504,171.96,-3.5,3.999,636.3
2022-01-22 3:00,505,165.28,-3.7,3.999,604.4
2022-01-22 4:00,506,158.18,-3.7,3.999,582.7
2022-01-22 5:00,507,104.38,-4.2,3.999,574.6
2022-01-22 6:00,508,90.18,-4.5,3.999,578.1
2022-01-22 7:00,509,92.85,-4.6,3.999,596.7
2022-01-22 8:00,510,92.13,-4.7,3.999,628
2022-01-22 9:00,511,210,-5,3.999,666.2
2022-01-22 10:00,512,219.56,-4,3.999,733.1
2022-01-22 11:00,513,206.98,-2.2,3.999,743.6
2022-01-22 12:00,514,197.35,0,3.999,730.5
2022-01-22 13:00,515,214.53,2.6,3.999,739
2022-01-22 14:00,516,213.54,5.3,3.999,727.7
2022-01-22 15:00,517,216.16,5,3.999,727.9
2022-01-22 16:00,518,214.14,6.7,3.999,731
2022-01-22 17:00,519,211.57,6.7,3.999,752.9
2022-01-22 18:00,520,214.64,5.2,3.999,784
2022-01-22 19:00,521,122.66,3.6,3.999,792.1
2022-01-22 20:00,522,210.01,2.9,3.999,791
2022-01-22 21:00,523,213.15,2.3,3.999,776.1
2022-01-22 22:00,524,222.02,1.2,3.999,751.4
2022-01-22 23:00,525,219.29,0.7,3.999,720.4
2022-01-22 0:00,526,221.38,0.2,3.999,703.5
2022-01-23 1:00,527,207.6,0.5,3.999,697.1
2022-01-23 2:00,528,202.64,0.8,3.999,656.5
2022-01-23 3:00,529,220.26,0.6,3.999,623.2
2022-01-23 4:00,530,221.15,0.6,3.999,601.7
2022-01-23 5:00,531,221.27,0.5,3.999,593.1
2022-01-23 6:00,532,218.94,-0.1,3.999,591.7
2022-01-23 7:00,533,222.18,-0.5,3.999,604.3
2022-01-23 8:00,534,206.19,-0.5,3.999,624.9
2022-01-23 9:00,535,201.71,-0.3,3.999,644.2
2022-01-23 10:00,536,219.42,0.3,3.999,682.6
2022-01-23 11:00,537,192.98,1,3.999,712.9
2022-01-23 12:00,538,90.62,2.3,3.999,708.1
2022-01-23 13:00,539,89.67,2.9,3.999,706.3
2022-01-23 14:00,540,166.28,4.2,3.999,698
2022-01-23 15:00,541,196.49,6.2,3.999,696.9
2022-01-23 16:00,542,166.88,6.1,3.999,694.3
2022-01-23 17:00,543,166.24,6.1,3.999,713.9
2022-01-23 18:00,544,170.88,5.6,3.999,747.1
2022-01-23 19:00,545,164.31,3.8,3.999,767.1
2022-01-23 20:00,546,100.53,3,3.999,775.9
2022-01-23 21:00,547,165.97,2.3,3.999,768.8
2022-01-23 22:00,548,166.08,1.3,3.999,749.7
2022-01-23 23:00,549,173.63,0.8,3.999,726
2022-01-23 0:00,550,174.83,1.1,3.999,714.6
2022-01-24 1:00,551,172.26,1.2,3.999,715.1
2022-01-24 2:00,552,159.83,1.6,3.999,679.8
2022-01-24 3:00,553,150.43,1.7,3.999,647.2
2022-01-24 4:00,554,174.43,1.7,3.999,626.3
2022-01-24 5:00,555,171.28,1.8,3.999,620.1
2022-01-24 6:00,556,171.62,1.8,3.999,609.9
2022-01-24 7:00,557,173.63,1.8,3.999,620.7
2022-01-24 8:00,558,165.22,1.9,3.999,643.4
2022-01-24 9:00,559,160.07,1.9,3.999,659.7
2022-01-24 10:00,560,122.8,2.7,3.999,646.4
2022-01-24 11:00,561,170.08,4.6,3.999,577.4
2022-01-24 12:00,562,173.49,6.4,3.999,540.5
2022-01-24 13:00,563,171.75,6.7,3.999,512.8
2022-01-24 14:00,564,171.04,8.1,3.999,496
2022-01-24 15:00,565,164.03,8.2,3.999,493.7
2022-01-24 16:00,566,158.17,7.8,3.999,513.1
2022-01-24 17:00,567,88.25,7.5,3.999,535.1
2022-01-24 18:00,568,87.64,7,3.999,586.3
2022-01-24 19:00,569,88.31,6.2,3.999,683.2
2022-01-24 20:00,570,91.94,5.5,3.999,755.4
2022-01-24 21:00,571,210,5.2,3.999,760.1
2022-01-24 22:00,572,213.91,5,3.999,742.3
2022-01-24 23:00,573,201.02,4.8,3.999,709.1
2022-01-24 0:00,574,119.13,4.8,4.027,700
2022-01-25 1:00,575,214.45,4.5,4.027,693.7
2022-01-25 2:00,576,213.54,4.3,4.027,651.2
2022-01-25 3:00,577,216.16,4,4.027,625.5
2022-01-25 4:00,578,211.22,4.1,4.027,608.1
2022-01-25 5:00,579,214.64,2.9,4.027,602.6
2022-01-25 6:00,580,205.05,2.3,4.027,606.8
2022-01-25 7:00,581,104.31,2.1,4.027,616.6
2022-01-25 8:00,582,214.92,2.1,4.027,647.1
2022-01-25 9:00,583,213.15,2,4.027,686.5
2022-01-25 10:00,584,222.02,1.9,4.027,731.3
2022-01-25 11:00,585,219.29,1.9,4.027,700
2022-01-25 12:00,586,221.38,2.2,4.027,661.4
2022-01-25 13:00,587,205.7,2.3,4.027,624.6
2022-01-25 14:00,588,186.05,2.5,4.027,576
2022-01-25 15:00,589,220.26,3.4,4.027,610.9
2022-01-25 16:00,590,221.15,3.9,4.027,597.4
2022-01-25 17:00,591,220.91,4.1,4.027,618.1
2022-01-25 18:00,592,217.6,4.5,4.027,655.7
2022-01-25 19:00,593,218.7,3.8,4.027,716.7
2022-01-25 20:00,594,204.01,3.5,4.027,762.7
2022-01-25 21:00,595,198.07,3.2,4.027,756.1
2022-01-25 22:00,596,219.42,2.6,4.027,737.2
2022-01-25 23:00,597,192.73,2.6,4.027,709.3
2022-01-25 0:00,598,88.17,2.3,4.053,688.5
2022-01-26 1:00,599,89.69,2,4.053,678.7
2022-01-26 2:00,600,162.82,1.3,4.053,636.6
2022-01-26 3:00,601,166.72,0.4,4.053,607.4
2022-01-26 4:00,602,166.88,-0.2,4.053,588.9
2022-01-26 5:00,603,176.71,-0.5,4.053,578.8
2022-01-26 6:00,604,170.75,-1.1,4.053,583.5
2022-01-26 7:00,605,155.72,-1.3,4.053,601.1
2022-01-26 8:00,606,108.94,-1.8,4.053,627.1
2022-01-26 9:00,607,162.72,-1.8,4.053,666.4
2022-01-26 10:00,608,165.22,-1.2,4.053,740.1
2022-01-26 11:00,609,170.46,0.7,4.053,795.9
2022-01-26 12:00,610,167.33,2.2,4.053,778.3
2022-01-26 13:00,611,170.3,3.8,4.053,734.7
2022-01-26 14:00,612,158.41,4.8,4.053,703.1
2022-01-26 15:00,613,122.93,5.9,4.053,721.8
2022-01-26 16:00,614,170.77,6.5,4.053,733
2022-01-26 17:00,615,168.71,5.9,4.053,744.2
2022-01-26 18:00,616,171.34,4.8,4.053,741.9
2022-01-26 19:00,617,167.31,3.2,4.053,783.1
2022-01-26 20:00,618,165,2.2,4.053,825.8
2022-01-26 21:00,619,160.01,1.4,4.053,821.8
2022-01-26 22:00,620,122.74,0.7,4.053,797.4
2022-01-26 23:00,621,170.05,0.2,4.053,761.3
2022-01-26 0:00,622,168.68,-0.6,4.277,746.8
2022-01-27 1:00,623,169.08,-1.2,4.277,743.2
2022-01-27 2:00,624,171.04,-1.6,4.277,709.6
2022-01-27 3:00,625,163.07,-2,4.277,683.8
2022-01-27 4:00,626,157.06,-2.5,4.277,665.1
2022-01-27 5:00,627,87.37,-2.7,4.277,659.6
2022-01-27 6:00,628,84.06,-3.6,4.277,666.1
2022-01-27 7:00,629,80.92,-4.3,4.277,685.8
2022-01-27 8:00,630,91.94,-4.5,4.277,717.4
2022-01-27 9:00,631,209.21,-4.6,4.277,764.2
2022-01-27 10:00,632,210.3,-3.9,4.277,751.8
2022-01-27 11:00,633,205.15,-1.5,4.277,660.8
2022-01-27 12:00,634,115.33,1.1,4.277,619.1
2022-01-27 13:00,635,211.03,1.5,4.277,585.2
2022-01-27 14:00,636,213.54,1.9,4.277,546.8
2022-01-27 15:00,637,207.89,2.8,4.277,555.3
2022-01-27 16:00,638,211.15,3.4,4.277,562
2022-01-27 17:00,639,210.1,3.8,4.277,586.7
2022-01-27 18:00,640,205.07,3,4.277,641.7
2022-01-27 19:00,641,108.44,1.5,4.277,752.5
2022-01-27 20:00,642,214.92,0.5,4.277,847.8
2022-01-27 21:00,643,210.72,-0.2,4.277,863.9
2022-01-27 22:00,644,215.11,-1,4.277,843.9
2022-01-27 23:00,645,219.29,-2.1,4.277,825.5
2022-01-27 0:00,646,218.39,-2.8,4.283,802.7
2022-01-28 1:00,647,206.98,-3.4,4.283,776.7
2022-01-28 2:00,648,119.65,-4,4.283,725.9
2022-01-28 3:00,649,220.26,-4.3,4.283,695.3
2022-01-28 4:00,650,219.61,-5.1,4.283,673.6
2022-01-28 5:00,651,219.61,-4.7,4.283,655.8
2022-01-28 6:00,652,217.6,-5.2,4.283,667.1
2022-01-28 7:00,653,218.68,-5.2,4.283,694.6
2022-01-28 8:00,654,203.99,-5.6,4.283,726.1
2022-01-28 9:00,655,186.69,-5.8,4.283,763.9
2022-01-28 10:00,656,218.89,-5.2,4.283,746.3
2022-01-28 11:00,657,192.94,-3.4,4.283,678.6
2022-01-28 12:00,658,87.44,-1.8,4.283,664.4
2022-01-28 13:00,659,89.69,-0.5,4.283,652.2
2022-01-28 14:00,660,162.82,0.2,4.283,650.1
2022-01-28 15:00,661,166.72,1.9,4.283,695.9
2022-01-28 16:00,662,166.86,1.7,4.283,704.1
2022-01-28 17:00,663,162.25,1.5,4.283,714
2022-01-28 18:00,664,170.62,0.9,4.283,768.5
2022-01-28 19:00,665,113.74,-0.6,4.283,856.5
2022-01-28 20:00,666,87.37,-1.3,4.283,911.6
2022-01-28 21:00,667,162.89,-1.7,4.283,903.5
2022-01-28 22:00,668,161.98,-2.1,4.283,884.3
2022-01-28 23:00,669,164.32,-3,4.283,858
2022-01-28 0:00,670,168.47,-3.6,4.639,838.3
2022-01-29 1:00,671,167.29,-4.7,4.639,832.7
2022-01-29 2:00,672,157.95,-5.1,4.639,795.2
2022-01-29 3:00,673,91.85,-5.7,4.639,759.4
2022-01-29 4:00,674,167.41,-6,4.639,741.3
2022-01-29 5:00,675,168.74,-6.6,4.639,736.2
2022-01-29 6:00,676,170.8,-6.8,4.639,737.7
2022-01-29 7:00,677,167.74,-6.9,4.639,757
2022-01-29 8:00,678,163.09,-7,4.639,788.3
2022-01-29 9:00,679,158.39,-7,4.639,834.2
2022-01-29 10:00,680,111.28,-6.1,4.639,882.4
2022-01-29 11:00,681,162.83,-4.5,4.639,872.2
2022-01-29 12:00,682,172.15,-3.6,4.639,815.8
2022-01-29 13:00,683,170.79,-1.9,4.639,750
2022-01-29 14:00,684,170.91,-0.6,4.639,695.1
2022-01-29 15:00,685,163.07,-0.3,4.639,678
2022-01-29 16:00,686,121.83,0.1,4.639,677.4
2022-01-29 17:00,687,87.37,0.2,4.639,689.7
2022-01-29 18:00,688,81.14,0.5,4.639,742.5
2022-01-29 19:00,689,78.62,-0.9,4.639,857
2022-01-29 20:00,690,90.53,-1.6,4.639,924.5
2022-01-29 21:00,691,206.45,-2.3,4.639,932.4
2022-01-29 22:00,692,209.36,-2.7,4.639,910.2
2022-01-29 23:00,693,205.37,-3.4,4.639,875.7
2022-01-29 0:00,694,106.93,-4.1,4.639,858.8
2022-01-30 1:00,695,211.03,-4.6,4.639,855.2
2022-01-30 2:00,696,211.65,-5.1,4.639,815
2022-01-30 3:00,697,209.11,-6.2,4.639,780.7
2022-01-30 4:00,698,210.77,-6.6,4.639,759.5
2022-01-30 5:00,699,210.82,-6.9,4.639,744.5
2022-01-30 6:00,700,186.66,-7.4,4.639,741.6
2022-01-30 7:00,701,91.53,-7.7,4.639,749.8
2022-01-30 8:00,702,208.05,-7.8,4.639,768.1
2022-01-30 9:00,703,211.54,-7.9,4.639,787
2022-01-30 10:00,704,215.1,-6.8,4.639,749.6
2022-01-30 11:00,705,219.02,-3.8,4.639,635.9
2022-01-30 12:00,706,219.4,-2.6,4.639,601.7
2022-01-30 13:00,707,205.44,0.8,4.639,580.5
2022-01-30 14:00,708,112.15,0.5,4.639,566.6
2022-01-30 15:00,709,220.08,1,4.639,581.6
2022-01-30 16:00,710,221.09,2.2,4.639,582.8
2022-01-30 17:00,711,220.22,2,4.639,587.3
2022-01-30 18:00,712,217.29,2.2,4.639,633
2022-01-30 19:00,713,216.99,0.8,4.639,728.5
2022-01-30 20:00,714,199.37,0.1,4.639,826.3
2022-01-30 21:00,715,115.16,-0.9,4.639,843.1
2022-01-30 22:00,716,218.94,-1.2,4.639,831.7
2022-01-30 23:00,717,192.69,-2.1,4.639,809.3
2022-01-30 0:00,718,87.39,-2.8,4.639,797.2
2022-01-31 1:00,719,89.42,-3.8,4.639,796.5
2022-01-31 2:00,720,162.82,-4.6,4.639,758.6
2022-01-31 3:00,721,161.39,-5,4.639,728.3
2022-01-31 4:00,722,161.63,-5.3,4.639,707
2022-01-31 5:00,723,158.93,-5.8,4.639,693
2022-01-31 6:00,724,161.64,-6.1,4.639,690.8
2022-01-31 7:00,725,87.65,-6.5,4.639,694.8
2022-01-31 8:00,726,87.37,-6.7,4.639,707.3
2022-01-31 9:00,727,159.01,-6.7,4.639,715.9
2022-01-31 10:00,728,158.43,-5.4,4.639,687.2
2022-01-31 11:00,729,161.18,-2.4,4.639,606.6
2022-01-31 12:00,730,161.03,0.3,4.639,598.6
2022-01-31 13:00,731,160.97,2.8,4.639,583.6
2022-01-31 14:00,732,153.7,3.7,4.639,554.8
2022-01-31 15:00,733,87.37,4.5,4.639,543.6
2022-01-31 16:00,734,162.23,4.5,4.639,547.6
2022-01-31 17:00,735,158.59,3.7,4.639,577.2
2022-01-31 18:00,736,161.05,3.3,4.639,622.7
2022-01-31 19:00,737,159.36,2.3,4.639,683.7
2022-01-31 20:00,738,158.74,1.7,4.639,737.7
2022-01-31 21:00,739,155.47,1.4,4.639,739.9
2022-01-31 22:00,740,89,1.9,4.639,731.9
2022-01-31 23:00,741,159.42,0.8,4.639,707.3
2022-01-31 0:00,742,161.88,0.5,4.874,691.9
2022-02-01 1:00,743,161.16,0.4,4.874,686.9
2022-02-01 2:00,744,161.33,-0.2,4.874,645
2022-02-01 3:00,745,156.58,-0.9,4.874,609.9
2022-02-01 4:00,746,87.65,-0.9,4.874,585.8
2022-02-01 5:00,747,87.37,-1.7,4.874,577.5
2022-02-01 6:00,748,76.27,-2.1,4.874,581.1
2022-02-01 7:00,749,77.84,-1.9,4.874,596.7
2022-02-01 8:00,750,88.98,-2.1,4.874,626.6
2022-02-01 9:00,751,194.83,-2.6,4.874,673.9
2022-02-01 10:00,752,203.05,-2.1,4.874,739.4
2022-02-01 11:00,753,111.55,-1.2,4.874,774.2
2022-02-01 12:00,754,91.53,-0.9,4.874,787.4
2022-02-01 13:00,755,206.15,-0.4,4.874,782.4
2022-02-01 14:00,756,205.89,-0.4,4.874,758.3
2022-02-01 15:00,757,199.87,0.2,4.874,763
2022-02-01 16:00,758,203.07,0.2,4.874,768.2
2022-02-01 17:00,759,203.63,0.8,4.874,769.3
2022-02-01 18:00,760,94.36,0.3,4.874,788
2022-02-01 19:00,761,91.53,-0.7,4.874,803.8
2022-02-01 20:00,762,206.17,-1.4,4.874,815.9
2022-02-01 21:00,763,205.75,-1.3,4.874,805
2022-02-01 22:00,764,205.47,-1.7,4.874,779.1
2022-02-01 23:00,765,219.02,-2.1,4.874,748
2022-02-01 0:00,766,210.09,-2.3,4.751,729.9
2022-02-02 1:00,767,196.88,-2.7,4.751,726.4
2022-02-02 2:00,768,91.65,-3.1,4.751,694
2022-02-02 3:00,769,215.45,-3.7,4.751,677.6
2022-02-02 4:00,770,211.48,-4.5,4.751,673.7
2022-02-02 5:00,771,209.84,-5.4,4.751,669.7
2022-02-02 6:00,772,205.39,-5.5,4.751,680
2022-02-02 7:00,773,206,-5.8,4.751,703
2022-02-02 8:00,774,196.43,-5.8,4.751,743.9
2022-02-02 9:00,775,102.7,-5.4,4.751,799.9
2022-02-02 10:00,776,211.65,-4.9,4.751,801.9
2022-02-02 11:00,777,185.32,-4.3,4.751,707.1
2022-02-02 12:00,778,87.39,-3.8,4.751,659.5
2022-02-02 13:00,779,88.78,-2.4,4.751,633.7
2022-02-02 14:00,780,168.95,-1.6,4.751,600.9
2022-02-02 15:00,781,166.72,-0.7,4.751,628.3
2022-02-02 16:00,782,166.88,-0.8,4.751,660
2022-02-02 17:00,783,162.24,-0.2,4.751,695
2022-02-02 18:00,784,164.75,-0.8,4.751,758.1
2022-02-02 19:00,785,87.65,-2.2,4.751,867.8
2022-02-02 20:00,786,87.37,-3,4.751,934.5
2022-02-02 21:00,787,167.58,-3.3,4.751,933.1
2022-02-02 22:00,788,162.32,-3.7,4.751,910.1
2022-02-02 23:00,789,170.75,-3.3,4.751,872.3
2022-02-02 0:00,790,161.79,-2.8,5.501,850.9
2022-02-03 1:00,791,161.65,-3.3,5.501,839.1
2022-02-03 2:00,792,153.7,-3.2,5.501,793.4
2022-02-03 3:00,793,87.37,-3.1,5.501,755.3
2022-02-03 4:00,794,172.25,-3.7,5.501,735.8
2022-02-03 5:00,795,161.35,-4.6,5.501,728.7
2022-02-03 6:00,796,161.94,-5.5,5.501,726.9
2022-02-03 7:00,797,162.15,-5.9,5.501,747.3
2022-02-03 8:00,798,161.94,-6.5,5.501,781.3
2022-02-03 9:00,799,155.47,-6.9,5.501,821.7
2022-02-03 10:00,800,89.61,-5.6,5.501,805.1
2022-02-03 11:00,801,167.71,-3.9,5.501,709
2022-02-03 12:00,802,162.18,-2.9,5.501,669
2022-02-03 13:00,803,162.16,-1.9,5.501,624.5
2022-02-03 14:00,804,163.14,-1,5.501,586.2
2022-02-03 15:00,805,156.98,-0.3,5.501,598.1
2022-02-03 16:00,806,87.65,0.2,5.501,604.8
2022-02-03 17:00,807,87.37,-0.2,5.501,628
2022-02-03 18:00,808,76.27,-0.6,5.501,675.9
2022-02-03 19:00,809,76.32,-2,5.501,774.7
2022-02-03 20:00,810,88.98,-2.8,5.501,880.9
2022-02-03 21:00,811,201.59,-3.2,5.501,904.5
2022-02-03 22:00,812,206.18,-3.5,5.501,880.8
2022-02-03 23:00,813,118.55,-4.2,5.501,846.5
2022-02-03 0:00,814,91.53,-4.5,4.888,822.3
2022-02-04 1:00,815,214.45,-5,4.888,809.8
2022-02-04 2:00,816,211.03,-5.5,4.888,742.8
2022-02-04 3:00,817,209.47,-5.7,4.888,698
2022-02-04 4:00,818,206.16,-5.5,4.888,667.4
2022-02-04 5:00,819,210.82,-6.5,4.888,648.2
2022-02-04 6:00,820,176.06,-6.7,4.888,650.8
2022-02-04 7:00,821,91.53,-6.7,4.888,678.2
2022-02-04 8:00,822,207.57,-7.2,4.888,719
2022-02-04 9:00,823,208.54,-7.1,4.888,768.4
2022-02-04 10:00,824,210.84,-5.9,4.888,781.7
2022-02-04 11:00,825,219.02,-4.5,4.888,711.9
2022-02-04 12:00,826,219.05,-3.6,4.888,652.6
2022-02-04 13:00,827,202.61,-2.6,4.888,608
2022-02-04 14:00,828,114.12,-1.5,4.888,574.8
2022-02-04 15:00,829,218.32,-1,4.888,583.2
2022-02-04 16:00,830,218.68,-2,4.888,593.4
2022-02-04 17:00,831,209.84,-2.6,4.888,618.4
2022-02-04 18:00,832,210.56,-3,4.888,668.7
2022-02-04 19:00,833,206.62,-3.4,4.888,768.5
2022-02-04 20:00,834,199.37,-4.3,4.888,873.7
2022-02-04 21:00,835,104.83,-5.2,4.888,895.9
2022-02-04 22:00,836,218.96,-7,4.888,875.4
2022-02-04 23:00,837,185.32,-7.7,4.888,837.2
2022-02-04 0:00,838,87.41,-8.1,4.572,810.7
2022-02-05 1:00,839,88.15,-8.2,4.572,814.3
2022-02-05 2:00,840,168.95,-8.4,4.572,778.3
2022-02-05 3:00,841,166.72,-8.3,4.572,744.5
2022-02-05 4:00,842,166.87,-8.4,4.572,725.2
2022-02-05 5:00,843,164.45,-8.7,4.572,714.6
2022-02-05 6:00,844,167.55,-8.9,4.572,715.4
2022-02-05 7:00,845,87.65,-9.1,4.572,728.5
2022-02-05 8:00,846,124.65,-9.5,4.572,750.5
2022-02-05 9:00,847,170.13,-9.7,4.572,787.2
2022-02-05 10:00,848,167.38,-8.8,4.572,813.4
2022-02-05 11:00,849,170.52,-7,4.572,778.5
2022-02-05 12:00,850,169.06,-5.4,4.572,748.3
2022-02-05 13:00,851,165.48,-3.8,4.572,761.9
2022-02-05 14:00,852,154.9,-2.7,4.572,744
2022-02-05 15:00,853,122.6,-2.7,4.572,763.5
2022-02-05 16:00,854,172.29,-2.5,4.572,735.7
2022-02-05 17:00,855,163.32,-2.7,4.572,747.1
2022-02-05 18:00,856,168.17,-3.6,4.572,802
2022-02-05 19:00,857,163.36,-5.1,4.572,835.4
2022-02-05 20:00,858,167.1,-5.9,4.572,848.7
2022-02-05 21:00,859,155.47,-6.4,4.572,839
2022-02-05 22:00,860,122.56,-7,4.572,813.1
2022-02-05 23:00,861,167.71,-7.5,4.572,780.9
2022-02-05 0:00,862,168.55,-8,4.572,765
2022-02-06 1:00,863,162.16,-8,4.572,755.7
2022-02-06 2:00,864,165.6,-7.9,4.572,714.4
2022-02-06 3:00,865,157.43,-7.4,4.572,692.4
2022-02-06 4:00,866,121.65,-7.6,4.572,690.1
2022-02-06 5:00,867,87.37,-7.8,4.572,684.1
2022-02-06 6:00,868,78.98,-8.4,4.572,688
2022-02-06 7:00,869,78.62,-8.1,4.572,704.8
2022-02-06 8:00,870,90.53,-8.1,4.572,728.4
2022-02-06 9:00,871,202.25,-7.8,4.572,747.2
2022-02-06 10:00,872,213.91,-6.5,4.572,699.1
2022-02-06 11:00,873,175.86,-3.1,4.572,611.9
2022-02-06 12:00,874,105.78,-1.4,4.572,586.9
2022-02-06 13:00,875,211.03,-0.5,4.572,561.4
2022-02-06 14:00,876,211.65,0.3,4.572,526.2
2022-02-06 15:00,877,206.17,0.8,4.572,524
2022-02-06 16:00,878,214.14,1.2,4.572,542.7
2022-02-06 17:00,879,210.82,1,4.572,571.2
2022-02-06 18:00,880,172.91,0.6,4.572,604.1
2022-02-06 19:00,881,91.53,-0.9,4.572,677.4
2022-02-06 20:00,882,214.92,-1.9,4.572,779.2
2022-02-06 21:00,883,212.03,-2.4,4.572,811.8
2022-02-06 22:00,884,210.84,-3.2,4.572,802.1
2022-02-06 23:00,885,219.02,-3.9,4.572,782.3
2022-02-06 0:00,886,219.05,-4.6,4.572,766.4
2022-02-07 1:00,887,202.61,-5.3,4.572,756.4
2022-02-07 2:00,888,120.35,-5.9,4.572,718.3
2022-02-07 3:00,889,218.47,-6.2,4.572,688.7
2022-02-07 4:00,890,218.68,-6.6,4.572,667
2022-02-07 5:00,891,209.84,-6.7,4.572,658
2022-02-07 6:00,892,210.56,-7.1,4.572,665.2
2022-02-07 7:00,893,220.22,-7,4.572,680.9
2022-02-07 8:00,894,199.35,-6.8,4.572,697.8
2022-02-07 9:00,895,109.09,-6.4,4.572,706.5
2022-02-07 10:00,896,216.98,-5.5,4.572,655.2
2022-02-07 11:00,897,185.03,-3.3,4.572,573.8
2022-02-07 12:00,898,90.98,-1.3,4.572,541.6
2022-02-07 13:00,899,93.03,0.2,4.572,511.4
2022-02-07 14:00,900,170.88,1.9,4.572,487.7
2022-02-07 15:00,901,166.72,1.5,4.572,487
2022-02-07 16:00,902,166.87,1.6,4.572,504.4
2022-02-07 17:00,903,164.97,1.2,4.572,532.5
2022-02-07 18:00,904,167.54,0.6,4.572,579.7
2022-02-07 19:00,905,123.52,0.1,4.572,655.6
2022-02-07 20:00,906,92.33,-0.4,4.572,753
2022-02-07 21:00,907,167.58,-0.8,4.572,784.8
2022-02-07 22:00,908,167.38,-1,4.572,778.8
2022-02-07 23:00,909,170.75,-1.2,4.572,756.9
2022-02-07 0:00,910,168.56,-1.4,4.232,742.2
2022-02-08 1:00,911,168.36,-2,4.232,740.7
2022-02-08 2:00,912,160.14,-2.5,4.232,704.2
2022-02-08 3:00,913,121.07,-3,4.232,682.8
2022-02-08 4:00,914,170.75,-3.1,4.232,671.4
2022-02-08 5:00,915,167.43,-3.4,4.232,661.5
2022-02-08 6:00,916,167.02,-3.7,4.232,659.4
2022-02-08 7:00,917,168.41,-3.9,4.232,683.8
2022-02-08 8:00,918,167.1,-4,4.232,727.4
2022-02-08 9:00,919,156.45,-4,4.232,773.9
2022-02-08 10:00,920,114.84,-3,4.232,814.9
2022-02-08 11:00,921,167.71,-1.2,4.232,771.1
2022-02-08 12:00,922,168.55,0.9,4.232,712
2022-02-08 13:00,923,167.57,2.4,4.232,657.8
2022-02-08 14:00,924,167.53,3.6,4.232,610.9
2022-02-08 15:00,925,159.79,4.5,4.232,610.7
2022-02-08 16:00,926,112.15,5,4.232,611
2022-02-08 17:00,927,87.9,5.3,4.232,633.5
2022-02-08 18:00,928,84.06,5,4.232,696
2022-02-08 19:00,929,87.21,3.1,4.232,826.2
2022-02-08 20:00,930,91.94,1.7,4.232,915
2022-02-08 21:00,931,207.04,0.4,4.232,924.3
2022-02-08 22:00,932,213.91,0,4.232,906.4
2022-02-08 23:00,933,190.07,-0.3,4.232,876.8
2022-02-08 0:00,934,106.05,-1.2,4.248,848.7
2022-02-09 1:00,935,213.57,-1.5,4.248,834.4
2022-02-09 2:00,936,211.65,-1.9,4.248,788.1
2022-02-09 3:00,937,207.45,-2.7,4.248,752.1
2022-02-09 4:00,938,214.14,-2.8,4.248,730.6
2022-02-09 5:00,939,210.82,-3.1,4.248,717.1
2022-02-09 6:00,940,194.18,-3.6,4.248,719.7
2022-02-09 7:00,941,91.53,-3.9,4.248,736.6
2022-02-09 8:00,942,211.04,-4.1,4.248,767
2022-02-09 9:00,943,212.03,-4.3,4.248,804.7
2022-02-09 10:00,944,214.78,-3.1,4.248,793.6
2022-02-09 11:00,945,219.02,0.1,4.248,714.4
2022-02-09 12:00,946,218.56,2,4.248,670.8
2022-02-09 13:00,947,206.98,4,4.248,631.4
2022-02-09 14:00,948,204.95,5.1,4.248,593.2
2022-02-09 15:00,949,219.19,7.2,4.248,590
2022-02-09 16:00,950,218.68,6.8,4.248,593.4
2022-02-09 17:00,951,217.98,6.1,4.248,620.2
2022-02-09 18:00,952,214.5,5.8,4.248,685.4
2022-02-09 19:00,953,214.54,4.5,4.248,775
2022-02-09 20:00,954,200.09,3.4,4.248,862.2
2022-02-09 21:00,955,186.85,2.7,4.248,884.4
2022-02-09 22:00,956,218.99,2.3,4.248,872.7
2022-02-09 23:00,957,185.32,1.6,4.248,844.1
2022-02-09 0:00,958,137.66,0.9,4.009,823.3
2022-02-10 1:00,959,150.1,0.3,4.009,816.4
2022-02-10 2:00,960,172.74,-0.1,4.009,768.3
2022-02-10 3:00,961,166.72,-0.8,4.009,731.8
