datetime,GBP/mWh,temperature,natural gas Price,coal price Price,ed,SMP/LNG
2023-05-17 12:00,119.63,26.7,2.365,165.25,558.7,50.58350951
2023-05-17 13:00,118.18,27.9,2.365,165.25,539,49.97040169
2023-05-17 14:00,119.63,28.3,2.365,165.25,518,50.58350951
2023-05-17 15:00,127.06,28.1,2.365,165.25,495.4,53.72515856
2023-05-17 16:00,127.61,27.9,2.365,165.25,480.3,53.9577167
2023-05-17 17:00,118.62,27.6,2.365,165.25,470.7,50.1564482
2023-05-17 18:00,120.47,26.3,2.365,165.25,485.3,50.93868922
2023-05-17 19:00,111.92,25.3,2.365,165.25,501.9,47.32346723
2023-05-17 20:00,127.13,24.1,2.365,165.25,531.7,53.75475687
2023-05-17 21:00,124.9,23,2.365,165.25,584.2,52.81183932
2023-05-17 22:00,153.89,22.7,2.365,165.25,641.1,65.06976744
2023-05-17 23:00,127.28,22.3,2.365,165.25,686.5,53.81818182
2023-05-18 0:00,126.91,21.8,2.592,159.35,731,48.96219136
2023-05-18 1:00,153.99,21.4,2.592,159.35,749.1,59.40972222
2023-05-18 2:00,126.63,21,2.592,159.35,740.1,48.85416667
2023-05-18 3:00,125.83,20.6,2.592,159.35,719,48.54552469
2023-05-18 4:00,126.77,20.3,2.592,159.35,694.4,48.90817901
2023-05-18 5:00,126.81,19.9,2.592,159.35,653.4,48.92361111
2023-05-18 6:00,123.76,19.7,2.592,159.35,626.5,47.74691358
2023-05-18 7:00,127.35,19.2,2.592,159.35,609.9,49.13194444
2023-05-18 8:00,127.26,19.7,2.592,159.35,597.6,49.09722222
2023-05-18 9:00,114.86,20.3,2.592,159.35,600.3,44.3132716
2023-05-18 10:00,122.36,21.5,2.592,159.35,610.5,47.20679012
2023-05-18 11:00,123.39,23.1,2.592,159.35,595.2,47.60416667
2023-05-18 12:00,127.22,24,2.592,159.35,561,49.08179012
2023-05-18 13:00,126.29,25.5,2.592,159.35,546.4,48.72299383
2023-05-18 14:00,124.74,27.2,2.592,159.35,528.4,48.125
2023-05-18 15:00,121.87,26.4,2.592,159.35,513,47.01774691
2023-05-18 16:00,160.81,21.4,2.592,159.35,491.7,62.04089506
2023-05-18 17:00,161.09,22.1,2.592,159.35,484.1,62.14891975
2023-05-18 18:00,123.08,22.2,2.592,159.35,496.6,47.4845679
2023-05-18 19:00,115.16,22.5,2.592,159.35,516.4,44.42901235
2023-05-18 20:00,115.43,22.1,2.592,159.35,546,44.53317901
2023-05-18 21:00,129.02,21.3,2.592,159.35,596.5,49.77623457
2023-05-18 22:00,124.89,20.6,2.592,159.35,655.1,48.18287037
2023-05-18 23:00,125.43,20.1,2.592,159.35,695.4,48.3912037
2023-05-19 0:00,123.13,19.6,2.585,162.25,737.6,47.63249516
2023-05-19 1:00,125.17,18.8,2.585,162.25,753.8,48.42166344
2023-05-19 2:00,116.5,18.3,2.585,162.25,740.9,45.06769826
2023-05-19 3:00,109.62,18.3,2.585,162.25,716,42.40618956
2023-05-19 4:00,124.41,17.7,2.585,162.25,692.9,48.12765957
2023-05-19 5:00,124.97,17.3,2.585,162.25,649.2,48.344294
2023-05-19 6:00,127.43,17,2.585,162.25,619.5,49.2959381
2023-05-19 7:00,176.98,16.7,2.585,162.25,591.7,68.46421663
2023-05-19 8:00,125.23,17.6,2.585,162.25,576.5,48.44487427
2023-05-19 9:00,124.33,19.9,2.585,162.25,575.1,48.0967118
2023-05-19 10:00,109.31,21.7,2.585,162.25,587.2,42.28626692
2023-05-19 11:00,123.03,23.4,2.585,162.25,587.8,47.59381044
2023-05-19 12:00,122.58,24.8,2.585,162.25,584.4,47.41972921
2023-05-19 13:00,125,25.6,2.585,162.25,602.2,48.35589942
2023-05-19 14:00,160.43,26.4,2.585,162.25,605.2,62.06189555
2023-05-19 15:00,129.54,27.4,2.585,162.25,580.1,50.11218569
2023-05-19 16:00,120.97,27,2.585,162.25,549.4,46.79690522
2023-05-19 17:00,117.12,27.1,2.585,162.25,577.4,45.30754352
2023-05-19 18:00,125.35,26.8,2.585,162.25,601.8,48.49129594
2023-05-19 19:00,128.44,25.6,2.585,162.25,598.2,49.68665377
2023-05-19 20:00,133.21,25.1,2.585,162.25,621.6,51.53191489
2023-05-19 21:00,128.51,24.3,2.585,162.25,655.4,49.71373308
2023-05-19 22:00,127.32,23.3,2.585,162.25,668.3,49.25338491
2023-05-19 23:00,124.02,22.5,2.585,162.25,685,47.97678917
2023-05-20 0:00,118.41,22.1,2.585,162.25,720.7,45.8065764
2023-05-20 1:00,118.18,21.1,2.585,162.25,727.5,45.71760155
2023-05-20 2:00,117.38,20.2,2.585,162.25,715.8,45.40812379
2023-05-20 3:00,126.47,19.4,2.585,162.25,690.6,48.9245648
2023-05-20 4:00,127.61,18.7,2.585,162.25,662.1,49.3655706
2023-05-20 5:00,126.88,18.3,2.585,162.25,617.2,49.08317215
2023-05-20 6:00,113.23,17.9,2.585,162.25,583.1,43.80270793
2023-05-20 7:00,109.2,17.7,2.585,162.25,562.9,42.24371373
2023-05-20 8:00,127.13,18.5,2.585,162.25,550.7,49.17988395
2023-05-20 9:00,157.23,20.1,2.585,162.25,548.2,60.82398453
2023-05-20 10:00,155.1,22.2,2.585,162.25,558.9,60
2023-05-20 11:00,127.28,24,2.585,162.25,578.5,49.23791103
2023-05-20 12:00,148.19,25.5,2.585,162.25,605.2,57.32688588
2023-05-20 13:00,119.8,26.7,2.585,162.25,620,46.344294
2023-05-20 14:00,118.51,26.2,2.585,162.25,612.3,45.84526112
2023-05-20 15:00,152.95,26.1,2.585,162.25,605,59.16827853
2023-05-20 16:00,153.18,25.9,2.585,162.25,570.2,59.25725338
2023-05-20 17:00,148.11,24.9,2.585,162.25,586.9,57.2959381
2023-05-20 18:00,127.96,23.9,2.585,162.25,626.8,49.50096712
2023-05-20 19:00,127.35,22.8,2.585,162.25,620.4,49.26499033
2023-05-20 20:00,126.76,21.6,2.585,162.25,637.9,49.03675048
2023-05-20 21:00,112.52,20.1,2.585,162.25,666.8,43.52804642
2023-05-20 22:00,126.96,18.5,2.585,162.25,687.1,49.11411992
2023-05-20 23:00,126.04,17.8,2.585,162.25,686.1,48.7582205
2023-05-21 0:00,151.27,16.8,2.585,162.25,715.8,58.51837524
2023-05-21 1:00,156.75,16.7,2.585,162.25,733.5,60.63829787
2023-05-21 2:00,123.51,16.9,2.585,162.25,724.2,47.7794971
2023-05-21 3:00,158.72,16.9,2.585,162.25,699.9,61.40038685
2023-05-21 4:00,161.03,16,2.585,162.25,676.8,62.29400387
2023-05-21 5:00,165.58,15.6,2.585,162.25,634.2,64.05415861
2023-05-21 6:00,162.04,15.5,2.585,162.25,606.3,62.68471954
2023-05-21 7:00,114.5,15.4,2.585,162.25,587.4,44.29400387
2023-05-21 8:00,115.76,15.4,2.585,162.25,576.5,44.78143133
2023-05-21 9:00,166.03,15.7,2.585,162.25,571.8,64.22823985
2023-05-21 10:00,162.31,16.3,2.585,162.25,576.7,62.78916828
2023-05-21 11:00,161.44,17.8,2.585,162.25,558.6,62.45261122
2023-05-21 12:00,162.56,19.2,2.585,162.25,531,62.88588008
2023-05-21 13:00,162.03,20.2,2.585,162.25,511.6,62.68085106
2023-05-21 14:00,108.88,21.1,2.585,162.25,489.9,42.11992263
2023-05-21 15:00,106.08,21.2,2.585,162.25,470,41.03675048
2023-05-21 16:00,124.41,21.2,2.585,162.25,454.7,48.12765957
2023-05-21 17:00,148.81,21.6,2.585,162.25,451.5,57.56673114
2023-05-21 18:00,161.22,20.8,2.585,162.25,460.2,62.36750484
2023-05-21 19:00,176.95,19.3,2.585,162.25,465.4,68.45261122
2023-05-21 20:00,163.16,18.5,2.585,162.25,493.9,63.11798839
2023-05-21 21:00,134.8,17.8,2.585,162.25,549.2,52.14700193
2023-05-21 22:00,109.31,17.4,2.585,162.25,616.5,42.28626692
2023-05-21 23:00,133.4,17.1,2.585,162.25,666.8,51.60541586
2023-05-22 0:00,159.44,16.8,2.4,160.35,702.9,66.43333333
2023-05-22 1:00,173.78,16.7,2.4,160.35,720.8,72.40833333
2023-05-22 2:00,160.47,16.6,2.4,160.35,710.3,66.8625
2023-05-22 3:00,166.37,16.5,2.4,160.35,691.5,69.32083333
2023-05-22 4:00,129.62,16.2,2.4,160.35,669.9,54.00833333
2023-05-22 5:00,117.12,16,2.4,160.35,628.2,48.8
2023-05-22 6:00,151.18,15.9,2.4,160.35,599.3,62.99166667
2023-05-22 7:00,162.5,16,2.4,160.35,580.8,67.70833333
2023-05-22 8:00,134.35,16.2,2.4,160.35,573,55.97916667
2023-05-22 9:00,154.04,17,2.4,160.35,572,64.18333333
2023-05-22 10:00,156.74,18.1,2.4,160.35,576.8,65.30833333
2023-05-22 11:00,126.64,19.8,2.4,160.35,557.8,52.76666667
2023-05-22 12:00,122.98,22,2.4,160.35,513.5,51.24166667
2023-05-22 13:00,128.85,23.5,2.4,160.35,480.7,53.6875
2023-05-22 14:00,120.01,24,2.4,160.35,459.4,50.00416667
2023-05-22 15:00,155.55,25.3,2.4,160.35,440.4,64.8125
2023-05-22 16:00,155.77,25.9,2.4,160.35,438.7,64.90416667
2023-05-22 17:00,156.89,26.5,2.4,160.35,442,65.37083333
2023-05-22 18:00,120.82,26.2,2.4,160.35,449.3,50.34166667
2023-05-22 19:00,108.86,24.1,2.4,160.35,452.1,45.35833333
2023-05-22 20:00,130.16,22.7,2.4,160.35,485,54.23333333
2023-05-22 21:00,155.13,21.2,2.4,160.35,538.3,64.6375
2023-05-22 22:00,155.13,20.1,2.4,160.35,610.2,64.6375
2023-05-22 23:00,128.75,19.4,2.4,160.35,661.9,53.64583333
2023-05-23 0:00,154.3,18.9,2.321,160,695.3,66.47996553
2023-05-23 1:00,155.25,18.4,2.321,160,710.4,66.88927187
2023-05-23 2:00,144.23,17.7,2.321,160,698.1,62.1413184
2023-05-23 3:00,153.23,16.8,2.321,160,676.5,66.01895735
2023-05-23 4:00,154.34,16,2.321,160,650.2,66.49719948
2023-05-23 5:00,154.77,15.3,2.321,160,610.8,66.68246445
2023-05-23 6:00,148.28,14.5,2.321,160,581.4,63.88625592
2023-05-23 7:00,155.67,14.2,2.321,160,560.8,67.07022835
2023-05-23 8:00,153.96,15.1,2.321,160,549.3,66.33347695
2023-05-23 9:00,126.28,17.7,2.321,160,548.9,54.40758294
2023-05-23 10:00,156.74,20.1,2.321,160,558.7,67.53123654
2023-05-23 11:00,154.1,22,2.321,160,566,66.39379578
2023-05-23 12:00,150.95,22.7,2.321,160,576.4,65.03662215
2023-05-23 13:00,153.24,23.9,2.321,160,593.9,66.02326583
2023-05-23 14:00,115.88,25.1,2.321,160,569.3,49.92675571
2023-05-23 15:00,122.33,26.1,2.321,160,549.5,52.70573029
2023-05-23 16:00,161.02,26,2.321,160,515.7,69.37526928
2023-05-23 17:00,163.13,26.5,2.321,160,525.3,70.28436019
2023-05-23 18:00,162.08,26.8,2.321,160,571.8,69.83196898
2023-05-23 19:00,114.5,25.2,2.321,160,580,49.3321844
2023-05-23 20:00,113.15,23.4,2.321,160,592,48.75053856
2023-05-23 21:00,171.34,21.5,2.321,160,619.3,73.82162861
2023-05-23 22:00,171.29,20.4,2.321,160,674,73.80008617
2023-05-23 23:00,148.99,19.4,2.321,160,700.3,64.19215855
2023-05-24 0:00,134.35,18.6,2.398,160.25,728.2,56.02585488
2023-05-24 1:00,162.02,18.1,2.398,160.25,730.5,67.5646372
2023-05-24 2:00,105.34,17.4,2.398,160.25,708.4,43.92827356
2023-05-24 3:00,106.08,16.9,2.398,160.25,681.9,44.23686405
2023-05-24 4:00,161.09,16.4,2.398,160.25,652.3,67.17681401
2023-05-24 5:00,160.87,15.5,2.398,160.25,605.2,67.08507089
2023-05-24 6:00,160.94,15.2,2.398,160.25,579.7,67.11426188
2023-05-24 7:00,176.92,15.1,2.398,160.25,565.7,73.77814846
2023-05-24 8:00,165.18,16.4,2.398,160.25,556.1,68.882402
2023-05-24 9:00,134.5,18.9,2.398,160.25,559.5,56.08840701
2023-05-24 10:00,109.31,20.7,2.398,160.25,568.9,45.58381985
2023-05-24 11:00,162.1,22.5,2.398,160.25,565.9,67.59799833
2023-05-24 12:00,160.76,23.4,2.398,160.25,570.7,67.03919933
2023-05-24 13:00,122.56,24.7,2.398,160.25,559,51.10925771
2023-05-24 14:00,148.79,25.6,2.398,160.25,550.8,62.04753962
2023-05-24 15:00,166.87,25.9,2.398,160.25,540.5,69.58715596
2023-05-24 16:00,131.48,25.5,2.398,160.25,517.8,54.82902419
2023-05-24 17:00,117.12,24.8,2.398,160.25,502.1,48.84070058
2023-05-24 18:00,166.21,24.1,2.398,160.25,525.3,69.31192661
2023-05-24 19:00,163.56,23.2,2.398,160.25,547.9,68.20683903
2023-05-24 20:00,136.93,22.2,2.398,160.25,583.8,57.10175146
2023-05-24 21:00,160.12,21,2.398,160.25,629.8,66.77231026
2023-05-24 22:00,181.59,20.3,2.398,160.25,679.4,75.72560467
2023-05-24 23:00,171.7,19.7,2.398,160.25,710.6,71.60133445
2023-05-25 0:00,123.52,19.2,2.307,160,739.1,53.54139575
2023-05-25 1:00,158.06,18.7,2.307,160,737.2,68.51322063
2023-05-25 2:00,120.53,18.1,2.307,160,713.6,52.24534027
2023-05-25 3:00,169.38,17.9,2.307,160,688.4,73.42002601
2023-05-25 4:00,154.35,17.7,2.307,160,662.7,66.90507152
2023-05-25 5:00,147.63,16.7,2.307,160,618.4,63.99219766
2023-05-25 6:00,121.58,16.1,2.307,160,579.8,52.70047681
2023-05-25 7:00,103.7,15.7,2.307,160,558.6,44.95015171
2023-05-25 8:00,158.18,16.3,2.307,160,553.6,68.56523624
2023-05-25 9:00,157.62,19.1,2.307,160,560.2,68.32249675
2023-05-25 10:00,156.34,21.4,2.307,160,572.2,67.76766363
2023-05-25 11:00,155.6,23.5,2.307,160,570.7,67.44690074
2023-05-25 12:00,156.32,24.5,2.307,160,566.1,67.75899436
2023-05-25 13:00,156.27,25.3,2.307,160,567.3,67.7373212
2023-05-25 14:00,144.23,26.7,2.307,160,560.4,62.51842219
2023-05-25 15:00,162.09,27.2,2.307,160,542.5,70.26007802
2023-05-25 16:00,161.94,26.1,2.307,160,523.1,70.19505852
2023-05-25 17:00,163.25,25.7,2.307,160,508.2,70.76289554
2023-05-25 18:00,155.5,24.9,2.307,160,527.3,67.4035544
2023-05-25 19:00,155.87,23.3,2.307,160,554,67.56393585
2023-05-25 20:00,155.58,21.9,2.307,160,605,67.43823147
2023-05-25 21:00,127.7,20.9,2.307,160,634,55.35327265
2023-05-25 22:00,164.79,20.2,2.307,160,680.6,71.43042913
2023-05-25 23:00,154.59,19.8,2.307,160,713.1,67.00910273
2023-05-26 0:00,154.98,19.6,2.181,160,741,71.05914718
2023-05-26 1:00,156.78,19.6,2.181,160,745,71.88445667
2023-05-26 2:00,114.99,16.7,2.181,160,723.5,52.72352132
2023-05-26 3:00,118.32,16.5,2.181,160,693.4,54.25034388
2023-05-26 4:00,153.44,16.3,2.181,160,664.9,70.35304906
2023-05-26 5:00,163.13,16.4,2.181,160,621,74.79596515
2023-05-26 6:00,165.43,16.1,2.181,160,591.9,75.85052728
2023-05-26 7:00,123.63,15.9,2.181,160,569.4,56.68500688
2023-05-26 8:00,124.24,16.4,2.181,160,558,56.96469509
2023-05-26 9:00,184.76,18.5,2.181,160,558.6,84.7134342
2023-05-26 10:00,167.57,20.7,2.181,160,568.2,76.83172856
2023-05-26 11:00,148.99,22.3,2.181,160,583.3,68.3127006
2023-05-26 12:00,134.05,23.5,2.181,160,616.8,61.46263182
2023-05-26 13:00,162.02,24.5,2.181,160,657.7,74.2870243
2023-05-26 14:00,105.33,25.5,2.181,160,665.2,48.29436039
2023-05-26 15:00,109.19,26.9,2.181,160,628.1,50.06419074
2023-05-26 16:00,213.86,27.1,2.181,160,612.2,98.05593764
2023-05-26 17:00,150.18,26.2,2.181,160,552,68.85832187
2023-05-26 18:00,160.94,25.7,2.181,160,545.9,73.79183861
2023-05-26 19:00,181.74,24.7,2.181,160,543.1,83.32874828
2023-05-26 20:00,164.26,23.7,2.181,160,542.7,75.31407611
2023-05-26 21:00,134.1,22.6,2.181,160,610.9,61.48555708
2023-05-26 22:00,109.31,21.9,2.181,160,667.9,50.11921137
2023-05-26 23:00,177.6,21.1,2.181,160,689.3,81.43053645
2023-05-27 0:00,166.02,20.7,2.181,160,724,76.12104539
2023-05-27 1:00,148.31,20.2,2.181,160,736.1,68.00091701
2023-05-27 2:00,163.02,19.8,2.181,160,718.9,74.74552957
2023-05-27 3:00,181.82,19.6,2.181,160,698,83.3654287
2023-05-27 4:00,131.48,19.2,2.181,160,671.5,60.28427327
2023-05-27 5:00,129.99,18.8,2.181,160,629.4,59.60110041
2023-05-27 6:00,211.02,18.7,2.181,160,600.4,96.75378267
2023-05-27 7:00,168.76,19.1,2.181,160,583.9,77.37734984
2023-05-27 8:00,161.4,19.5,2.181,160,572.2,74.00275103
2023-05-27 9:00,161.58,20.1,2.181,160,575.1,74.08528198
2023-05-27 10:00,177.7,20.7,2.181,160,585.9,81.47638698
2023-05-27 11:00,154.54,20.6,2.181,160,583.5,70.85740486
2023-05-27 12:00,122.76,20.7,2.181,160,564.4,56.28610729
2023-05-27 13:00,158.08,19.7,2.181,160,553.5,72.48051353
2023-05-27 14:00,152.01,19.6,2.181,160,538.7,69.69738652
2023-05-27 15:00,155.35,19.5,2.181,160,519.3,71.22879413
2023-05-27 16:00,158.59,19.3,2.181,160,502.4,72.71435122
2023-05-27 17:00,156.03,19.3,2.181,160,499.7,71.54057772
2023-05-27 18:00,121.64,19,2.181,160,520.5,55.77258138
2023-05-27 19:00,103.79,18.9,2.181,160,533.2,47.58826227
2023-05-27 20:00,170.56,18.9,2.181,160,568.9,78.20265933
2023-05-27 21:00,164.62,18.9,2.181,160,618,75.47913801
2023-05-27 22:00,156.35,18.8,2.181,160,673.2,71.6872994
2023-05-27 23:00,155.64,18.9,2.181,160,706,71.36176066
2023-05-28 0:00,164.17,18.8,2.435,160,732,67.42094456
2023-05-28 1:00,156.03,18.7,2.435,160,741.9,64.07802875
2023-05-28 2:00,143.86,18.8,2.435,160,724.7,59.08008214
2023-05-28 3:00,162.09,18.8,2.435,160,697.7,66.56673511
2023-05-28 4:00,162.81,18.9,2.435,160,670.8,66.862423
2023-05-28 5:00,160.81,19,2.435,160,625.4,66.04106776
2023-05-28 6:00,155.84,18.5,2.435,160,595.6,64
2023-05-28 7:00,155.86,18.5,2.435,160,573.3,64.00821355
2023-05-28 8:00,155.57,18.4,2.435,160,558.8,63.88911704
2023-05-28 9:00,149.98,18.6,2.435,160,557.2,61.59342916
2023-05-28 10:00,164.79,18.8,2.435,160,563,67.67556468
2023-05-28 11:00,159.75,19.2,2.435,160,559.6,65.60574949
2023-05-28 12:00,156.97,19.4,2.435,160,532.5,64.46406571
2023-05-28 13:00,164.1,19.8,2.435,160,522.3,67.39219713
2023-05-28 14:00,114.9,20,2.435,160,535.4,47.18685832
2023-05-28 15:00,115.06,20.1,2.435,160,529.6,47.25256674
2023-05-28 16:00,151.46,19.9,2.435,160,549.6,62.20123203
2023-05-28 17:00,163.09,19.8,2.435,160,507.1,66.97741273
2023-05-28 18:00,167.4,19.6,2.435,160,526.6,68.74743326
2023-05-28 19:00,124.24,19.4,2.435,160,541.5,51.02258727
2023-05-28 20:00,124.93,19.3,2.435,160,567.9,51.30595483
2023-05-28 21:00,149.16,19.2,2.435,160,617.3,61.25667351
2023-05-28 22:00,164.69,19,2.435,160,652.4,67.63449692
2023-05-28 23:00,148.99,19,2.435,160,679.3,61.18685832
2023-05-29 0:00,212.98,19,2.349,140.65,705.6,90.66836952
2023-05-29 1:00,150.68,19.1,2.349,140.65,709.7,64.1464453
2023-05-29 2:00,105.33,19.1,2.349,140.65,690.1,44.8403576
2023-05-29 3:00,108.67,19.2,2.349,140.65,668.3,46.26223925
2023-05-29 4:00,161.06,19.2,2.349,140.65,645.1,68.56534696
2023-05-29 5:00,150.18,19.1,2.349,140.65,604.9,63.93358876
2023-05-29 6:00,160.94,19.2,2.349,140.65,575.2,68.51426139
2023-05-29 7:00,178.63,19.3,2.349,140.65,553.5,76.04512559
2023-05-29 8:00,168.85,19.5,2.349,140.65,530.2,71.88165177
2023-05-29 9:00,121.73,20,2.349,140.65,528.2,51.82205194
2023-05-29 10:00,109.31,20.6,2.349,140.65,535,46.53469562
2023-05-29 11:00,149.8,22.4,2.349,140.65,528.5,63.77181779
2023-05-29 12:00,168.9,23.3,2.349,140.65,521.2,71.90293742
2023-05-29 13:00,161.04,24.5,2.349,140.65,527,68.55683269
2023-05-29 14:00,163.02,25.2,2.349,140.65,526.5,69.39974457
2023-05-29 15:00,170.12,26.4,2.349,140.65,553,72.42230736
2023-05-29 16:00,162.83,27,2.349,140.65,579.6,69.31885909
2023-05-29 17:00,123.03,27.8,2.349,140.65,610.5,52.37547893
2023-05-29 18:00,166.45,28.5,2.349,140.65,603.1,70.8599404
2023-05-29 19:00,168.71,28.1,2.349,140.65,608.4,71.82205194
2023-05-29 20:00,163.72,27.7,2.349,140.65,609.1,69.69774372
2023-05-29 21:00,162.24,25.8,2.349,140.65,628.7,69.06768838
2023-05-29 22:00,156.01,24.5,2.349,140.65,662,66.41549596
2023-05-29 23:00,168.93,23.7,2.349,140.65,693.7,71.91570881
2023-05-30 0:00,122.41,22.9,2.327,135.1,707.7,52.60421143
2023-05-30 1:00,134.39,22.4,2.327,135.1,711.2,57.75247099
2023-05-30 2:00,154.27,21.9,2.327,135.1,689,66.29565965
2023-05-30 3:00,155.35,21.6,2.327,135.1,661.1,66.75977654
2023-05-30 4:00,159.52,21.4,2.327,135.1,632.4,68.55178341
2023-05-30 5:00,164.87,21.1,2.327,135.1,588.1,70.85088096
2023-05-30 6:00,130.14,20.7,2.327,135.1,558.1,55.92608509
2023-05-30 7:00,103.41,20.6,2.327,135.1,537.1,44.43919209
2023-05-30 8:00,160.82,21.3,2.327,135.1,526.1,69.11044263
2023-05-30 9:00,164.44,22.1,2.327,135.1,523.7,70.66609368
2023-05-30 10:00,163.79,23.8,2.327,135.1,534.6,70.38676407
2023-05-30 11:00,155.64,25.1,2.327,135.1,560.8,66.88440052
2023-05-30 12:00,164.9,26.1,2.327,135.1,604.6,70.8637731
2023-05-30 13:00,156.2,26.6,2.327,135.1,655.3,67.12505372
2023-05-30 14:00,156.11,28.1,2.327,135.1,684,67.08637731
2023-05-30 15:00,162.12,28.3,2.327,135.1,672.3,69.66910185
2023-05-30 16:00,163.83,28.9,2.327,135.1,659.7,70.40395359
2023-05-30 17:00,163.25,27.9,2.327,135.1,629,70.15470563
2023-05-30 18:00,155.83,26.5,2.327,135.1,605.8,66.96605071
2023-05-30 19:00,155.86,25.6,2.327,135.1,604.2,66.97894284
2023-05-30 20:00,157.21,25.2,2.327,135.1,618,67.55908896
2023-05-30 21:00,149.46,24.5,2.327,135.1,670.5,64.22862054
2023-05-30 22:00,169.58,23.7,2.327,135.1,700.8,72.87494628
2023-05-30 23:00,171.51,22.9,2.327,135.1,709.1,73.70434035
2023-05-31 0:00,170.2,22,2.266,135,732,75.11032657
2023-05-31 1:00,164.1,21.3,2.266,135,728.9,72.41835834
2023-05-31 2:00,112.3,21.2,2.266,135,702.8,49.55869373
2023-05-31 3:00,109.87,20.7,2.266,135,673.9,48.48631951
2023-05-31 4:00,120.48,20.1,2.266,135,646.3,53.16857899
2023-05-31 5:00,150.99,19.5,2.266,135,600,66.63283319
2023-05-31 6:00,167.4,18.9,2.266,135,568.6,73.87466902
2023-05-31 7:00,124.12,18.8,2.266,135,552.2,54.7749338
2023-05-31 8:00,123.54,19.1,2.266,135,546.6,54.51897617
2023-05-31 9:00,145.59,19.9,2.266,135,549.4,64.24977935
2023-05-31 10:00,149.15,21.3,2.266,135,557.7,65.82082966
2023-05-31 11:00,159.79,22.4,2.266,135,563.4,70.51632833
2023-05-31 12:00,133.65,24.5,2.266,135,556.7,58.98058252
2023-05-31 13:00,121.95,25.6,2.266,135,561.1,53.81729921
2023-05-31 14:00,101.21,26.7,2.266,135,552.4,44.66460724
2023-05-31 15:00,127.13,27,2.266,135,545.8,56.10326567
2023-05-31 16:00,129.14,27.5,2.266,135,532,56.99029126
2023-05-31 17:00,145.98,27.5,2.266,135,520.8,64.42188879
2023-05-31 18:00,121.8,27.4,2.266,135,521,53.75110327
2023-05-31 19:00,165.25,26.4,2.266,135,557,72.92586055
2023-05-31 20:00,163.62,24.7,2.266,135,576.5,72.20653133
2023-05-31 21:00,121.73,23.3,2.266,135,633,53.72021183
2023-05-31 22:00,109.31,22.1,2.266,135,681.2,48.239188
2023-05-31 23:00,121.53,21.6,2.266,135,700.1,53.63195057
2023-06-01 0:00,161.87,21.1,2.158,130.15,727.1,75.00926784
2023-06-01 1:00,161.04,20.7,2.158,130.15,730.4,74.62465246
2023-06-01 2:00,163.01,20.5,2.158,130.15,710.6,75.53753475
2023-06-01 3:00,167.15,20.4,2.158,130.15,683.4,77.45597776
2023-06-01 4:00,161.62,20.1,2.158,130.15,654.5,74.89341983
2023-06-01 5:00,125.91,20.2,2.158,130.15,609.8,58.34569045
2023-06-01 6:00,151.18,19.9,2.158,130.15,580.5,70.05560704
2023-06-01 7:00,162.75,19.7,2.158,130.15,561.5,75.41705283
2023-06-01 8:00,160.29,19.8,2.158,130.15,547.1,74.27710843
2023-06-01 9:00,160.55,20.7,2.158,130.15,544.2,74.39759036
2023-06-01 10:00,156.01,22.1,2.158,130.15,546.9,72.29379055
2023-06-01 11:00,152.33,23.1,2.158,130.15,556.1,70.58850788
2023-06-01 12:00,110.21,23.6,2.158,130.15,567.6,51.07043559
2023-06-01 13:00,123.3,25.3,2.158,130.15,563,57.13623726
2023-06-01 14:00,152.01,24.9,2.158,130.15,525.2,70.44022243
2023-06-01 15:00,155.32,25.2,2.158,130.15,508.2,71.97405005
2023-06-01 16:00,154.34,25.3,2.158,130.15,463.4,71.51992586
2023-06-01 17:00,155.86,25.7,2.158,130.15,452.4,72.22428174
2023-06-01 18:00,128.36,26.1,2.158,130.15,468.5,59.48100093
2023-06-01 19:00,103.13,25.6,2.158,130.15,475.1,47.78962002
2023-06-01 20:00,159.15,25.1,2.158,130.15,518.2,73.74884152
2023-06-01 21:00,155.39,23.6,2.158,130.15,584.5,72.00648749
2023-06-01 22:00,156.35,22.7,2.158,130.15,649.2,72.45134384
2023-06-01 23:00,155.63,22.2,2.158,130.15,683,72.11770158
2023-06-02 0:00,154.58,21.5,2.172,131,705.8,71.1694291
2023-06-02 1:00,156.17,21.2,2.172,131,714.2,71.9014733
2023-06-02 2:00,156.42,20.8,2.172,131,693.9,72.01657459
2023-06-02 3:00,153.22,20,2.172,131,672,70.54327808
2023-06-02 4:00,162.86,19.3,2.172,131,643.3,74.98158379
2023-06-02 5:00,163.25,18.7,2.172,131,600.4,75.1611418
2023-06-02 6:00,155.83,18.4,2.172,131,566.9,71.74493554
2023-06-02 7:00,155.73,18,2.172,131,548.3,71.69889503
2023-06-02 8:00,157.19,18.1,2.172,131,533.9,72.37108656
2023-06-02 9:00,156.06,18.4,2.172,131,529.2,71.85082873
2023-06-02 10:00,156.78,18.5,2.172,131,537.6,72.18232044
2023-06-02 11:00,160.88,19.1,2.172,131,556.3,74.06998158
2023-06-02 12:00,157.03,19.6,2.172,131,574.5,72.29742173
2023-06-02 13:00,163.5,19.8,2.172,131,585.2,75.27624309
2023-06-02 14:00,114.9,20.4,2.172,131,581.5,52.90055249
2023-06-02 15:00,122.44,21.5,2.172,131,557.2,56.37200737
2023-06-02 16:00,155.94,23.8,2.172,131,541.8,71.79558011
2023-06-02 17:00,163.13,24.4,2.172,131,539.6,75.10589319
2023-06-02 18:00,165.43,24.6,2.172,131,573.4,76.16482505
