datetime,Won/kwh,temperature,natural gas Price,coal Price,korean LNG Price,ED,SMP/LNG
2022-04-19 21:00,212.68,15.7,7.176,321,25.12,768.1,8.46656051
2022-04-19 22:00,208.56,14.7,7.176,321,25.12,789.9,8.302547771
2022-04-19 23:00,208.63,13.8,7.176,321,25.12,784.9,8.305334395
2022-04-20 0:00,210.16,13,6.937,326.35,25.2,770.6,8.33968254
2022-04-20 1:00,283.48,12.3,6.937,326.35,25.2,750.1,11.24920635
2022-04-20 2:00,208.09,11.7,6.937,326.35,25.2,718.1,8.257539683
2022-04-20 3:00,204.57,11.1,6.937,326.35,25.2,689.1,8.117857143
2022-04-20 4:00,211.75,10.7,6.937,326.35,25.2,675.1,8.402777778
2022-04-20 5:00,207.94,10.5,6.937,326.35,25.2,668.1,8.251587302
2022-04-20 6:00,206.49,10.1,6.937,326.35,25.2,669.9,8.194047619
2022-04-20 7:00,210.11,9.8,6.937,326.35,25.2,686.4,8.337698413
2022-04-20 8:00,206.61,9.9,6.937,326.35,25.2,681.8,8.198809524
2022-04-20 9:00,207.51,12.2,6.937,326.35,25.2,598.1,8.23452381
2022-04-20 10:00,205.16,14.8,6.937,326.35,25.2,561.3,8.141269841
2022-04-20 11:00,297.56,16.9,6.937,326.35,25.2,538.8,11.80793651
2022-04-20 12:00,212.2,18.9,6.937,326.35,25.2,512.8,8.420634921
2022-04-20 13:00,211.3,20.8,6.937,326.35,25.2,486.1,8.384920635
2022-04-20 14:00,208.3,21.7,6.937,326.35,25.2,465.1,8.265873016
2022-04-20 15:00,207.01,21.9,6.937,326.35,25.2,479.2,8.21468254
2022-04-20 16:00,207.16,21.4,6.937,326.35,25.2,493.5,8.220634921
2022-04-20 17:00,201.15,22,6.937,326.35,25.2,525.2,7.982142857
2022-04-20 18:00,212.78,21.3,6.937,326.35,25.2,576.7,8.443650794
2022-04-20 19:00,211.01,20.2,6.937,326.35,25.2,615.2,8.373412698
2022-04-20 20:00,207.11,18.2,6.937,326.35,25.2,668.6,8.218650794
2022-04-20 21:00,207.72,16.5,6.937,326.35,25.2,755,8.242857143
2022-04-20 22:00,206.7,15,6.937,326.35,25.2,769.5,8.202380952
2022-04-20 23:00,204.63,14.2,6.937,326.35,25.2,755.8,8.120238095
2022-04-21 0:00,196.05,13.5,6.957,331.1,25.29,727.7,7.752075919
2022-04-21 1:00,201.59,12.9,6.957,331.1,25.29,719.7,7.971134836
2022-04-21 2:00,197.76,12.2,6.957,331.1,25.29,687.6,7.819691578
2022-04-21 3:00,195.23,11.8,6.957,331.1,25.29,660.1,7.719652036
2022-04-21 4:00,193.89,11.4,6.957,331.1,25.29,652.8,7.666666667
2022-04-21 5:00,192.96,10.7,6.957,331.1,25.29,647.4,7.629893238
2022-04-21 6:00,194.51,10.2,6.957,331.1,25.29,642.2,7.691182285
2022-04-21 7:00,193.11,9.7,6.957,331.1,25.29,651.2,7.635824437
2022-04-21 8:00,194.67,10.2,6.957,331.1,25.29,646.3,7.697508897
2022-04-21 9:00,193.6,12.8,6.957,331.1,25.29,580.5,7.655199684
2022-04-21 10:00,192.01,15.2,6.957,331.1,25.29,570.9,7.592328984
2022-04-21 11:00,188.66,17.4,6.957,331.1,25.29,562.3,7.45986556
2022-04-21 12:00,198.31,20,6.957,331.1,25.29,533.7,7.841439304
2022-04-21 13:00,193.48,21.3,6.957,331.1,25.29,496,7.650454725
2022-04-21 14:00,192.17,21.1,6.957,331.1,25.29,480.8,7.598655595
2022-04-21 15:00,194.25,22.5,6.957,331.1,25.29,499.1,7.680901542
2022-04-21 16:00,190.4,21.9,6.957,331.1,25.29,513.1,7.528667457
2022-04-21 17:00,193.73,21.4,6.957,331.1,25.29,537,7.660340055
2022-04-21 18:00,193.29,20.2,6.957,331.1,25.29,574.8,7.642941874
2022-04-21 19:00,196.38,18.8,6.957,331.1,25.29,625.5,7.765124555
2022-04-21 20:00,198.19,17.8,6.957,331.1,25.29,665.3,7.836694346
2022-04-21 21:00,195.84,17,6.957,331.1,25.29,707.7,7.743772242
2022-04-21 22:00,197.37,16.8,6.957,331.1,25.29,713.1,7.804270463
2022-04-21 23:00,196.29,16.3,6.957,331.1,25.29,696.3,7.761565836
2022-04-22 0:00,194.81,15.9,6.534,327.1,25.495,657.4,7.641106099
2022-04-22 1:00,192.83,15.3,6.534,327.1,25.495,638.4,7.563443813
2022-04-22 2:00,197.66,15.1,6.534,327.1,25.495,613.5,7.752892724
2022-04-22 3:00,197.01,14.9,6.534,327.1,25.495,587.2,7.727397529
2022-04-22 4:00,197.01,14.5,6.534,327.1,25.495,568.7,7.727397529
2022-04-22 5:00,198.58,14.2,6.534,327.1,25.495,553.6,7.788978231
2022-04-22 6:00,208.5,14.3,6.534,327.1,25.495,559.3,8.178074132
2022-04-22 7:00,208.91,14.6,6.534,327.1,25.495,572.5,8.194155717
2022-04-22 8:00,203.71,14.8,6.534,327.1,25.495,583,7.990194156
2022-04-22 9:00,212.68,15.4,6.534,327.1,25.495,575.7,8.342027849
2022-04-22 10:00,208.57,16.3,6.534,327.1,25.495,588.3,8.180819769
2022-04-22 11:00,208.64,16.8,6.534,327.1,25.495,572.9,8.183565405
2022-04-22 12:00,210.18,16.6,6.534,327.1,25.495,556.4,8.243969406
2022-04-22 13:00,208.8,16.8,6.534,327.1,25.495,554.9,8.189841145
2022-04-22 14:00,208.09,16.3,6.534,327.1,25.495,541.4,8.161992548
2022-04-22 15:00,204.57,15.7,6.534,327.1,25.495,552.9,8.02392626
2022-04-22 16:00,211.75,15.8,6.534,327.1,25.495,556.3,8.305550108
2022-04-22 17:00,206.55,15.4,6.534,327.1,25.495,572.4,8.101588547
2022-04-22 18:00,204.99,15.1,6.534,327.1,25.495,589.6,8.040400078
2022-04-22 19:00,205.99,14.9,6.534,327.1,25.495,628.4,8.079623456
2022-04-22 20:00,205.01,14.5,6.534,327.1,25.495,668.2,8.041184546
2022-04-22 21:00,207.46,14.2,6.534,327.1,25.495,700.8,8.13728182
2022-04-22 22:00,205.16,14.2,6.534,327.1,25.495,697.5,8.047068053
2022-04-22 23:00,212.05,13.9,6.534,327.1,25.495,681.3,8.317317121
2022-04-23 0:00,208.2,13.6,6.534,327.1,25.495,663.8,8.166307119
2022-04-23 1:00,211.9,13.2,6.534,327.1,25.495,642.4,8.311433614
2022-04-23 2:00,208.3,12.8,6.534,327.1,25.495,603.1,8.170229457
